transaction_id,timestamp,user_id,amount,payment_method,bank,card_network,location,device_type,device_age_days,account_age_days,previous_txn_count,txn_velocity_1h,avg_amount_7d,amount_deviation,latency_ms,retry_count,ip_risk_score,device_risk_score,location_risk_score,bank_risk_score,amount_risk_score,scenario,actual_risk,outcome
T537671,2026-08-30 08:51:03,U100160,707.86,UPI,HDFC Bank,NOT_CARD,Bengaluru,mobile,1055,2988,501,0,519.92,0.3615,105.5,0,0.0522,0.0952,0.1979,0.1536,0.2446,NORMAL,0.0113,LEGIT
T533237,2026-08-30 08:51:14,U101323,1315.25,UPI,Bank of Baroda,NOT_CARD,Delhi,mobile,1172,2659,431,0,957.27,0.374,90.0,0,0.2588,0.1402,0.0762,0.1458,0.4724,NORMAL,0.1419,FRAUD
T531262,2026-08-30 08:53:56,U100518,6787.08,Netbanking,Punjab National Bank,NOT_CARD,Delhi,mobile,1323,1426,246,1,6077.93,0.1167,122.8,0,0.2057,0.0442,0.1841,0.147,0.1881,NORMAL,0.0,LEGIT
T546792,2026-08-30 08:53:58,U100855,339.52,UPI,HDFC Bank,NOT_CARD,Hyderabad,mobile,909,2548,405,2,307.52,0.1041,137.9,0,0.2227,0.1204,0.1231,0.2149,0.0967,NORMAL,0.1997,LEGIT
T513604,2026-08-30 08:54:24,U100583,201.82,UPI,Punjab National Bank,NOT_CARD,Mumbai,tablet,353,156,37,0,274.87,-0.2657,107.7,0,0.2901,0.4927,0.136,0.1704,0.5249,NORMAL,0.2294,LEGIT
T508867,2026-08-30 08:55:17,U101070,670.8,UPI,Punjab National Bank,NOT_CARD,Jaipur,desktop,947,2025,312,1,547.07,0.2262,128.9,0,0.336,0.0958,0.0867,0.1392,0.2294,NORMAL,0.0671,LEGIT
T503536,2026-08-30 08:55:19,U100566,505.71,Netbanking,Kotak Mahindra Bank,NOT_CARD,Bengaluru,mobile,581,684,94,0,671.64,-0.2471,163.7,0,0.1471,0.1925,0.0759,0.238,0.1474,NORMAL,0.0852,LEGIT
T541979,2026-08-30 08:55:36,U100860,437.35,Card,IDFC First Bank,Amex,Pune,mobile,793,2904,501,1,437.13,0.0005,90.4,0,0.0974,0.2848,0.2433,0.128,0.0302,NORMAL,0.0986,LEGIT
T520677,2026-08-30 08:55:53,U101249,1622.66,UPI,Bank of Baroda,NOT_CARD,Hyderabad,desktop,972,2933,500,0,1544.97,0.0503,122.6,0,0.0791,0.1463,0.2254,0.3043,0.2597,NORMAL,0.0003,LEGIT
T506032,2026-08-30 08:56:19,U100770,742.24,UPI,Bank of Baroda,NOT_CARD,Delhi,mobile,1037,1956,316,0,1184.0,-0.3731,181.2,0,0.1765,0.1263,0.0985,0.1551,0.7534,NORMAL,0.1185,LEGIT
T532101,2026-08-30 08:57:23,U101289,236.32,UPI,Bank of Baroda,NOT_CARD,Mumbai,mobile,471,1866,320,1,261.66,-0.0968,146.8,0,0.1651,0.3475,0.2909,0.2384,,MISSING_SIGNAL,0.1623,LEGIT
T514138,2026-08-30 08:57:25,U101098,2533.65,Netbanking,IDFC First Bank,NOT_CARD,Jaipur,desktop,1239,124,27,1,1847.79,0.3712,167.1,0,0.3547,0.2457,0.0157,0.0632,0.2704,NORMAL,0.2669,LEGIT
T503095,2026-08-30 08:57:47,U101221,681.92,Wallet,HDFC Bank,NOT_CARD,Ahmedabad,mobile,1316,1659,277,1,693.58,-0.0168,96.2,0,0.0731,0.4106,0.353,0.0116,0.25,NORMAL,0.1196,LEGIT
T538059,2026-08-30 08:58:31,U101474,1530.8,Card,ICICI Bank,Amex,Lucknow,mobile,717,2931,491,0,2110.15,-0.2746,144.4,0,0.1405,0.2549,0.239,0.2386,0.2079,NORMAL,0.0735,LEGIT
T504747,2026-08-30 08:58:31,U101003,90.5,Netbanking,Bank of Baroda,NOT_CARD,Kolkata,mobile,190,2659,472,1,126.51,-0.2846,138.6,0,0.3693,0.0607,0.1509,0.1347,0.2831,NORMAL,0.1457,LEGIT
T540362,2026-08-30 08:58:32,U101314,1399.85,Wallet,Punjab National Bank,NOT_CARD,Hyderabad,mobile,861,2707,452,0,1016.5,0.3771,137.9,0,0.232,0.0923,0.2544,0.2826,0.2872,NORMAL,0.0359,LEGIT
T520963,2026-08-30 08:59:32,U101489,502.87,Card,Punjab National Bank,RuPay,Kolkata,desktop,1007,1524,247,0,517.79,-0.0288,50.1,0,0.0656,0.0661,0.1765,0.3092,0.1663,NORMAL,0.0672,LEGIT
T507394,2026-08-30 09:00:54,U101061,1653.81,Card,HDFC Bank,Visa,Chennai,mobile,732,2063,345,1,1328.42,0.2449,192.6,0,0.2522,0.1678,0.2095,0.229,0.2188,NORMAL,0.1848,LEGIT
T544738,2026-08-30 09:01:04,U101383,2364.86,UPI,IDFC First Bank,NOT_CARD,Mumbai,mobile,992,2691,460,0,2470.94,-0.0429,69.6,0,0.5691,0.2645,0.3072,0.1342,0.164,NORMAL,0.0187,LEGIT
T534939,2026-08-30 09:01:28,U100112,1233.22,Card,HDFC Bank,RuPay,Ahmedabad,mobile,132,1667,260,1,841.07,0.4662,76.8,0,0.0832,0.2284,0.053,0.1002,0.3796,NORMAL,0.1048,LEGIT
T522389,2026-08-30 09:01:50,U101217,925.78,Wallet,IndusInd Bank,NOT_CARD,Ahmedabad,mobile,1253,2197,348,2,727.89,0.2719,109.3,0,0.0326,0.1877,0.0817,0.1963,0.2299,NORMAL,0.1386,LEGIT
T513235,2026-08-30 09:01:59,U101326,2806.21,UPI,HDFC Bank,NOT_CARD,Chennai,mobile,509,2038,349,0,2821.25,-0.0053,145.3,0,0.2729,0.1337,0.4271,0.2389,0.0605,NORMAL,0.069,LEGIT
T501166,2026-08-30 09:02:19,U101128,1389.17,UPI,IDFC First Bank,NOT_CARD,Pune,mobile,66,1668,272,0,1080.71,0.2854,72.0,0,0.0777,0.3921,0.2479,0.0991,0.1576,NORMAL,0.0525,LEGIT
T513353,2026-08-30 09:02:25,U100007,1868.76,Netbanking,Yes Bank,NOT_CARD,Lucknow,mobile,252,2092,360,0,1120.3,0.6681,196.6,0,0.151,0.2712,0.0436,0.3224,0.4852,NORMAL,0.1348,LEGIT
T506035,2026-08-30 09:02:46,U100964,2494.91,Card,Bank of Baroda,Amex,Lucknow,mobile,1298,2847,464,1,1237.79,1.0156,76.8,0,0.3041,0.2683,0.1389,0.1573,0.562,NORMAL,0.15,LEGIT
T548733,2026-08-30 09:02:50,U100322,529.07,UPI,ICICI Bank,NOT_CARD,Bengaluru,mobile,786,1844,317,0,498.46,0.0614,249.0,0,0.2264,0.116,0.2289,0.1458,0.1585,NORMAL,0.0814,LEGIT
T517993,2026-08-30 09:02:55,U100018,432.58,UPI,Bank of Baroda,NOT_CARD,Lucknow,mobile,1156,2519,395,0,295.23,0.4652,329.7,0,0.1684,0.3367,0.2974,0.1094,0.2946,NORMAL,0.0788,LEGIT
T549743,2026-08-30 09:04:23,U100759,6317.72,Wallet,ICICI Bank,NOT_CARD,Hyderabad,mobile,391,2189,390,0,5269.54,0.1989,111.6,0,0.0997,0.2301,0.1574,0.0418,0.1789,NORMAL,0.1485,LEGIT
T528040,2026-08-30 09:04:36,U101421,2602.22,UPI,State Bank of India,NOT_CARD,Jaipur,desktop,1008,2984,492,1,2975.89,-0.1256,157.3,1,0.0689,0.2187,0.1271,0.3827,0.4056,NORMAL,0.1742,LEGIT
T540518,2026-08-30 09:04:41,U100027,258.89,UPI,IndusInd Bank,NOT_CARD,Hyderabad,mobile,987,2468,419,0,340.3,-0.2392,97.7,0,0.0538,0.1742,0.1542,0.1024,0.4022,NORMAL,0.1432,LEGIT
T513432,2026-08-30 09:05:57,U100165,703.93,UPI,State Bank of India,NOT_CARD,Delhi,tablet,942,2442,411,0,382.73,0.8392,91.7,0,0.5492,0.1035,0.0555,0.1167,0.8851,NORMAL,0.0868,LEGIT
T527365,2026-08-30 09:11:35,U100612,2047.02,UPI,Punjab National Bank,NOT_CARD,Lucknow,mobile,94,2352,405,0,1593.12,0.2849,215.8,0,0.1647,0.1037,0.2995,0.3457,0.2102,NORMAL,0.1253,LEGIT
T538181,2026-08-30 09:11:42,U100343,3624.98,UPI,Kotak Mahindra Bank,NOT_CARD,Kolkata,desktop,1179,1545,274,0,3023.42,0.199,78.2,0,0.1864,0.2435,0.2257,0.0872,0.1535,NORMAL,0.0764,LEGIT
T549104,2026-08-30 09:11:43,U100484,978.39,Card,HDFC Bank,Mastercard,Pune,mobile,728,1389,221,0,804.14,0.2167,167.2,0,0.0682,0.0139,0.0327,0.2883,0.2731,NORMAL,0.0579,LEGIT
T526027,2026-08-30 09:12:01,U100591,539.44,Netbanking,Yes Bank,NOT_CARD,Jaipur,mobile,858,2708,463,0,479.15,0.1258,100.8,0,0.217,0.1176,0.3872,0.2846,0.091,NORMAL,0.0348,LEGIT
T535252,2026-08-30 09:12:59,U101435,661.22,Card,IndusInd Bank,Amex,Hyderabad,mobile,284,306,60,9,909.72,-0.2732,173.1,8,0.1334,0.1625,0.2578,0.3639,0.2461,HIGH_VELOCITY,0.4069,FRAUD
T504690,2026-08-30 09:13:30,U101051,530.71,Netbanking,HDFC Bank,NOT_CARD,Chennai,mobile,542,1095,183,0,495.9,0.0702,125.6,0,0.1294,0.0172,0.0161,0.1284,0.3327,NORMAL,0.0999,LEGIT
T502129,2026-08-30 09:15:30,U101279,1195.27,UPI,Axis Bank,NOT_CARD,Chennai,mobile,963,2596,465,0,1135.95,0.0522,220.7,0,0.0963,0.0928,0.1085,0.0988,0.2617,NORMAL,0.016,LEGIT
T518141,2026-08-30 09:15:49,U101144,1277.01,Card,State Bank of India,RuPay,Pune,mobile,610,993,169,1,1029.8,0.2401,86.6,1,0.271,0.153,0.0483,0.2157,0.1948,NORMAL,0.1238,LEGIT
T548532,2026-08-30 09:17:06,U100957,493.54,Wallet,ICICI Bank,NOT_CARD,Mumbai,mobile,1370,1904,322,0,780.09,-0.3673,103.7,0,0.1779,0.3708,0.2862,0.4135,0.3369,NORMAL,0.0962,LEGIT
T519891,2026-08-30 09:17:49,U100163,478.85,Wallet,Bank of Baroda,NOT_CARD,Mumbai,mobile,913,1219,185,1,417.67,0.1465,123.6,1,0.1491,0.1587,0.1117,0.2301,0.2864,NORMAL,0.1688,LEGIT
T510582,2026-08-30 09:20:11,U100483,2767.19,Card,Axis Bank,Amex,Jaipur,desktop,765,2390,396,1,1934.35,0.4306,78.3,0,0.3056,0.2561,0.0838,0.3067,0.2943,NORMAL,0.1991,LEGIT
T545807,2026-08-30 09:21:33,U100787,1027.33,UPI,State Bank of India,NOT_CARD,Delhi,tablet,562,2058,342,0,1727.26,-0.4052,150.9,0,0.0141,0.1481,0.0706,0.2355,0.5816,NORMAL,0.1265,LEGIT
T544844,2026-08-30 09:21:54,U100140,2585.12,Card,Punjab National Bank,RuPay,Jaipur,mobile,1347,2948,476,0,2732.57,-0.054,191.755875925742,0,0.0647,0.1471,0.3114,0.5067766779153721,0.3285,BANK_DRIFT,0.1301,LEGIT
T529226,2026-08-30 09:21:54,U100415,1372.68,UPI,Yes Bank,NOT_CARD,Chennai,mobile,365,2033,358,0,1971.76,-0.3038,122.5,0,0.2348,0.0906,0.1292,0.2122,0.348,NORMAL,0.0767,LEGIT
T526650,2026-08-30 09:22:10,U100716,161.79,UPI,HDFC Bank,NOT_CARD,Bengaluru,desktop,91,1553,252,0,135.6,0.1931,113.5,0,0.3101,0.1795,0.2919,0.1714,0.2129,NORMAL,0.136,LEGIT
T526676,2026-08-30 09:23:35,U100742,1240.42,UPI,Bank of Baroda,NOT_CARD,Hyderabad,mobile,1470,1903,304,0,874.8,0.418,83.2,0,0.0781,0.0234,0.0625,0.0444,0.3057,NORMAL,0.0544,LEGIT
T517189,2026-08-30 09:24:07,U100052,2235.93,UPI,Yes Bank,NOT_CARD,Ahmedabad,desktop,1188,1092,185,0,1173.97,0.9046,190.6,0,,0.1939,0.2421,0.1904,0.7636,MISSING_SIGNAL,0.1814,LEGIT
T541069,2026-08-30 09:26:12,U100483,1969.6,Card,Axis Bank,RuPay,Jaipur,desktop,765,2390,396,1,1934.35,0.0182,121.6,0,0.4553,0.1332,0.1243,0.0399,0.2363,NORMAL,0.0676,LEGIT
T526355,2026-08-30 09:27:15,U100956,2062.74,Card,Bank of Baroda,RuPay,Delhi,mobile,266,1202,215,0,1446.32,0.4262,69.2,0,0.1068,0.1552,0.1328,0.0166,0.2617,NORMAL,0.0692,LEGIT
T537207,2026-08-30 09:27:25,U100659,991.06,UPI,Yes Bank,NOT_CARD,Mumbai,desktop,204,865,166,0,950.29,0.0429,120.9,0,0.2044,0.1652,0.199,0.0838,0.1979,NORMAL,0.0699,LEGIT
T536465,2026-08-30 09:28:56,U100774,926.34,Card,Bank of Baroda,Mastercard,Lucknow,mobile,584,2539,417,1,429.72,1.1557,160.3,0,0.083,0.1651,0.1219,0.082,0.6044,NORMAL,0.1772,LEGIT
T516134,2026-08-30 09:29:12,U101101,450.31,UPI,Axis Bank,NOT_CARD,Delhi,mobile,212,1408,246,1,501.78,-0.1026,251.8,0,0.1605,0.2885,0.0612,0.1981,0.2359,NORMAL,0.0087,LEGIT
T529119,2026-08-30 09:29:26,U100332,293.23,Netbanking,IndusInd Bank,NOT_CARD,Lucknow,mobile,1266,2036,156,0,450.22,-0.3487,90.7,1,0.9706594696344718,0.09973090759105556,0.828931059570345,0.1262,0.446,SIGNAL_CONFLICT,0.2128,LEGIT
T535886,2026-08-30 09:30:04,U100797,1436.45,Card,IndusInd Bank,Visa,Delhi,mobile,604,1376,249,0,1722.39,-0.166,119.8,0,0.2352,,0.0454,0.0798,0.1355,MISSING_SIGNAL,0.0615,LEGIT
T526463,2026-08-30 09:30:13,U100436,884.48,Card,State Bank of India,Visa,Ahmedabad,desktop,319,991,283,0,846.7,0.0446,72.9,0,0.9798628338857216,0.011754794611232522,0.8269305255681573,0.155,0.4572,SIGNAL_CONFLICT,0.1753,LEGIT
T541711,2026-08-30 09:30:46,U101002,198.05,Card,IndusInd Bank,Amex,Lucknow,mobile,1158,1675,269,0,149.1,0.3283,112.1,1,0.0831,0.1594,0.0116,0.2158,0.2431,NORMAL,0.0602,LEGIT
T512829,2026-08-30 09:31:28,U101423,328.16,UPI,IndusInd Bank,NOT_CARD,Lucknow,desktop,544,2024,343,0,371.42,-0.1165,108.9,0,0.2798,0.1114,0.1579,0.2403,0.2944,NORMAL,0.06,LEGIT
T504619,2026-08-30 09:32:43,U100659,931.26,UPI,Yes Bank,NOT_CARD,Mumbai,desktop,204,865,166,0,950.29,-0.02,142.0,0,0.1998,0.0912,0.3044,0.1135,0.1033,NORMAL,0.0657,LEGIT
T527626,2026-08-30 09:33:19,U100108,1387.82,Wallet,IDFC First Bank,NOT_CARD,Chennai,mobile,1246,1415,254,1,774.74,0.7913,114.3,0,0.4412,0.0505,0.2901,0.2109,0.4668,NORMAL,0.2163,LEGIT
T542400,2026-08-30 09:34:36,U101393,620.44,UPI,Kotak Mahindra Bank,NOT_CARD,Jaipur,mobile,666,2227,374,0,438.3,0.4156,106.7,0,0.1029,0.1167,0.2169,0.094,0.2229,NORMAL,0.0233,LEGIT
T532474,2026-08-30 09:35:18,U100656,162.88,UPI,Axis Bank,NOT_CARD,Mumbai,mobile,694,1855,391,0,202.36,-0.1951,161.0,1,0.8966276985160064,0.08882761545734343,0.9691420503655426,0.128,0.1705,SIGNAL_CONFLICT,0.2056,LEGIT
T510808,2026-08-30 09:37:31,U100570,3396.33,Netbanking,Yes Bank,NOT_CARD,Kolkata,mobile,804,2846,476,0,2519.04,0.3483,105.6,0,0.1012,0.032,0.0893,0.1472,0.4027,NORMAL,0.0502,LEGIT
T516203,2026-08-30 09:38:32,U100823,519.28,Card,Bank of Baroda,Amex,Bengaluru,mobile,413,1950,323,13,427.08,0.2159,200.7,5,0.1918,0.1561,0.0141,0.1988,0.1592,HIGH_VELOCITY,0.3645,FRAUD
T543685,2026-08-30 09:38:39,U100879,1016.19,Card,IDFC First Bank,Mastercard,Mumbai,mobile,1318,1890,298,2,1132.51,-0.1027,188.9,0,0.228,0.2711,0.2471,0.2984,0.2111,NORMAL,0.1045,LEGIT
T500134,2026-08-30 09:39:22,U100639,390.12,Wallet,Yes Bank,NOT_CARD,Delhi,mobile,476,2846,470,0,298.63,0.3064,144.7,0,0.5767,0.1101,0.1311,0.4546,0.2919,NORMAL,0.1296,LEGIT
T534431,2026-08-30 09:40:05,U100935,261.04,Card,State Bank of India,Amex,Kolkata,mobile,1065,2821,446,1,330.69,-0.2106,176.9,0,0.1368,0.0243,0.1026,0.3237,0.2412,NORMAL,0.0899,LEGIT
T545484,2026-08-30 09:40:43,U100639,188.38,Card,Yes Bank,Mastercard,Delhi,mobile,476,2846,470,1,298.63,-0.3692,105.2,0,0.0978,0.173,0.1253,0.1008,0.4031,NORMAL,0.1364,LEGIT
T517426,2026-08-30 09:40:52,U100759,11569.4,Card,ICICI Bank,Visa,Hyderabad,mobile,391,2189,390,0,5269.54,1.1955,99.6,0,0.1885,0.0521,0.1057,0.2667,0.6348,NORMAL,0.1946,LEGIT
T527248,2026-08-30 09:41:11,U101389,326.2,UPI,Kotak Mahindra Bank,NOT_CARD,Bengaluru,mobile,1098,2727,457,0,642.25,-0.4921,129.8,1,0.0856,0.2217,0.2221,0.2448,0.5337,NORMAL,0.1192,LEGIT
T545364,2026-08-30 09:41:47,U101242,204.82,UPI,ICICI Bank,NOT_CARD,Bengaluru,mobile,465,2889,477,1,203.66,0.0057,94.0,0,0.0536,0.0304,0.1024,0.0504,0.1374,NORMAL,0.0513,LEGIT
T533765,2026-08-30 09:41:56,U100285,1330.5,UPI,State Bank of India,NOT_CARD,Ahmedabad,mobile,1335,2813,473,0,1521.54,-0.1256,173.9,0,0.4194,0.2287,0.0229,0.0285,0.2939,NORMAL,0.1183,LEGIT
T543740,2026-08-30 09:42:20,U101305,2230.25,UPI,IDFC First Bank,NOT_CARD,Bengaluru,mobile,980,2015,313,0,2728.17,-0.1825,132.5,0,0.1801,0.099,0.1269,0.4049,0.1254,NORMAL,0.0,LEGIT
T501406,2026-08-30 09:42:49,U100830,718.05,UPI,IndusInd Bank,NOT_CARD,Mumbai,mobile,238,738,99,0,1629.9,-0.5595,98.4,0,0.3568,0.3604,0.1437,0.1421,0.4425,NORMAL,0.1602,LEGIT
T510195,2026-08-30 09:43:29,U101413,336.21,UPI,ICICI Bank,NOT_CARD,Jaipur,mobile,1047,2376,400,0,593.16,-0.4332,120.9,0,0.2096,0.027,0.0555,0.1689,0.5049,NORMAL,0.0202,LEGIT
T514100,2026-08-30 09:44:03,U100686,1918.22,Wallet,Bank of Baroda,NOT_CARD,Ahmedabad,desktop,315,1220,207,0,1860.0,0.0313,105.0,0,0.3238,0.5095,0.4889,0.2225,0.0687,NORMAL,0.22,LEGIT
T515343,2026-08-30 09:44:13,U100205,1550.78,Card,IDFC First Bank,Mastercard,Mumbai,mobile,556,798,161,1,1845.32,-0.1596,123.8,0,0.4368,0.3261,0.0657,0.1405,0.4369,NORMAL,0.0,LEGIT
T507775,2026-08-30 09:44:23,U100005,806.52,Netbanking,IndusInd Bank,NOT_CARD,Ahmedabad,mobile,1182,2575,451,0,821.28,-0.018,170.6,0,0.0565,0.0532,0.0852,0.1782,0.1302,NORMAL,0.0,LEGIT
T539865,2026-08-30 09:44:38,U100540,266.48,Netbanking,Kotak Mahindra Bank,NOT_CARD,Lucknow,mobile,678,2127,369,0,356.02,-0.2515,118.3,0,0.2195,0.2777,0.0216,0.0843,0.1994,NORMAL,0.1063,LEGIT
T529048,2026-08-30 09:45:18,U100152,1155.37,Netbanking,IDFC First Bank,NOT_CARD,Pune,mobile,141,2753,469,0,599.86,0.9261,235.6,0,0.0593,0.0839,0.1202,0.3963,0.5655,NORMAL,0.2113,LEGIT
T545265,2026-08-30 09:46:38,U101251,294.11,Wallet,Punjab National Bank,NOT_CARD,Bengaluru,desktop,1073,1235,201,0,506.29,-0.4191,141.96784644260526,0,0.0669,0.2233,0.1972,0.6198462184593678,0.2768,BANK_DRIFT,0.1119,LEGIT
T547268,2026-08-30 09:48:49,U100416,507.01,UPI,State Bank of India,NOT_CARD,Kolkata,desktop,1234,2907,485,0,494.58,0.0251,113.1,0,0.1116,0.1237,0.4315,0.1382,0.0533,NORMAL,0.0908,LEGIT
T518638,2026-08-30 09:49:37,U100533,775.59,Netbanking,ICICI Bank,NOT_CARD,Ahmedabad,mobile,795,854,146,0,736.93,0.0525,104.9,0,0.2567,0.1009,0.1382,0.4187,0.1964,NORMAL,0.1188,LEGIT
T534760,2026-08-30 09:51:35,U100550,644.17,Card,State Bank of India,Amex,Bengaluru,mobile,590,2409,424,0,1589.15,-0.5946,82.4,0,0.0483,0.1104,0.0462,0.1695,0.3356,NORMAL,0.0756,LEGIT
T527721,2026-08-30 09:53:46,U100493,233.23,UPI,Kotak Mahindra Bank,NOT_CARD,Chennai,mobile,644,1809,290,0,238.37,-0.0216,233.0,0,0.2069,0.2632,0.1983,0.5363,0.0698,NORMAL,0.0472,LEGIT
T528155,2026-08-30 09:53:46,U100397,1336.61,Card,ICICI Bank,Visa,Pune,mobile,682,590,92,0,1536.62,-0.1302,149.3,0,0.3098,0.2668,0.1621,0.0473,0.2322,NORMAL,0.1149,LEGIT
T500271,2026-08-30 09:54:43,U101205,777.63,Card,ICICI Bank,Visa,Hyderabad,mobile,317,2710,433,0,932.37,-0.166,102.9,0,0.2681,0.2927,0.2611,0.1581,0.3321,NORMAL,0.1096,LEGIT
T507455,2026-08-30 09:55:16,U101218,326.58,Card,Bank of Baroda,Mastercard,Pune,tablet,669,2427,394,1,515.07,-0.366,77.7,0,0.1544,0.0734,0.0201,0.1623,0.2783,NORMAL,0.0602,LEGIT
T541623,2026-08-30 09:55:20,U100942,1326.77,UPI,IDFC First Bank,NOT_CARD,Ahmedabad,mobile,802,2741,455,1,1095.88,0.2107,115.4,0,0.2708,0.2448,0.202,0.0738,0.3341,NORMAL,0.0883,LEGIT
T540936,2026-08-30 09:55:20,U100970,293.83,UPI,ICICI Bank,NOT_CARD,Mumbai,mobile,195,896,141,0,184.96,0.5886,174.6,0,0.1815,0.1643,0.3867,0.2641,0.5997,NORMAL,0.1231,LEGIT
T521722,2026-08-30 09:56:03,U100753,200.14,Netbanking,Kotak Mahindra Bank,NOT_CARD,Delhi,mobile,535,2808,434,0,393.22,-0.491,158.1,0,0.1813,0.2781,0.2473,0.1578,0.3806,NORMAL,0.0868,LEGIT
T529708,2026-08-30 09:56:44,U100994,1982.47,UPI,IndusInd Bank,NOT_CARD,Pune,mobile,511,1589,249,1,1661.17,0.1934,237.5,0,0.3051,0.0315,0.2249,0.1319,0.1819,NORMAL,0.2107,LEGIT
T510076,2026-08-30 09:56:59,U101340,1938.7,Wallet,IDFC First Bank,NOT_CARD,Bengaluru,mobile,660,1602,245,0,1268.96,0.5278,221.7,0,0.1003,0.1744,0.1114,0.6677,0.3316,NORMAL,0.0987,LEGIT
T542452,2026-08-30 09:57:32,U100112,783.48,Card,HDFC Bank,Amex,Ahmedabad,mobile,132,1667,260,0,841.07,-0.0685,201.0,0,0.2637,0.2153,0.198,0.296,0.1393,NORMAL,0.1628,LEGIT
T542271,2026-08-30 09:58:42,U100839,590.51,Card,Punjab National Bank,Amex,Chennai,desktop,41,2732,453,0,500.59,0.1796,70.9,0,0.2186,0.0277,0.1779,0.1106,0.2259,NORMAL,0.0767,LEGIT
T510282,2026-08-30 09:58:43,U101082,2221.35,UPI,IndusInd Bank,NOT_CARD,Kolkata,mobile,844,2874,474,0,1549.18,0.4339,128.9,0,0.1087,0.1856,0.1259,0.1371,0.2499,NORMAL,0.1356,LEGIT
T518718,2026-08-30 09:58:59,U101350,643.52,Card,IDFC First Bank,Mastercard,Delhi,tablet,35,181,25,0,1278.11,-0.4965,168.7,0,0.2665,0.2173,0.1999,0.016,0.2922,NORMAL,0.1632,LEGIT
T532643,2026-08-30 09:59:03,U100272,2059.27,UPI,Axis Bank,NOT_CARD,Ahmedabad,desktop,437,455,102,1,1325.25,0.5539,254.5,0,0.04,0.173,0.1156,0.2216,0.24,NORMAL,0.1268,LEGIT
T514686,2026-08-30 10:01:02,U100336,128.93,Card,Punjab National Bank,Mastercard,Ahmedabad,mobile,1233,2889,483,0,100.56,0.2822,143.6,0,0.1594,0.3133,0.1395,0.1907,0.1607,NORMAL,0.0769,LEGIT
T514631,2026-08-30 10:01:33,U100342,1685.73,UPI,Punjab National Bank,NOT_CARD,Bengaluru,mobile,1135,1865,303,0,2198.08,-0.2331,69.4,0,0.3063,0.1754,0.343,0.2512,0.3308,NORMAL,0.1613,LEGIT
T517791,2026-08-30 10:03:38,U100736,1497.31,UPI,ICICI Bank,NOT_CARD,Mumbai,tablet,210,2191,399,1,1072.88,0.3956,182.6,0,0.2193,0.0373,0.0317,0.1628,0.3371,NORMAL,0.0522,LEGIT
T504039,2026-08-30 10:04:00,U100577,646.8,Card,Axis Bank,Visa,Hyderabad,mobile,395,1571,251,1,527.54,0.2261,198.9,0,0.2127,0.0271,0.218,0.0142,0.1562,NORMAL,0.0938,LEGIT
T542643,2026-08-30 10:05:24,U100842,3856.39,Wallet,Bank of Baroda,NOT_CARD,Ahmedabad,desktop,1279,2728,442,0,6152.59,-0.3732,121.0,0,0.2335,0.0679,0.3998,0.0324,0.2628,NORMAL,0.0947,LEGIT
T518714,2026-08-30 10:06:21,U100675,379.27,UPI,Kotak Mahindra Bank,NOT_CARD,Kolkata,desktop,1278,2177,390,0,223.78,0.6949,81.3,0,0.1377,0.1691,0.1217,0.1408,0.4813,NORMAL,0.0708,LEGIT
T528229,2026-08-30 10:06:34,U101107,749.83,UPI,State Bank of India,NOT_CARD,Mumbai,mobile,719,2721,476,0,704.67,0.0641,182.6,0,0.365,0.0372,0.0474,0.1855,0.2155,NORMAL,0.0319,LEGIT
T530773,2026-08-30 10:07:21,U100400,395.88,Wallet,IndusInd Bank,NOT_CARD,Kolkata,desktop,179,2994,505,0,359.21,0.1021,138.5,0,0.1772,0.1297,0.166,0.3183,0.4023,NORMAL,0.1236,LEGIT
T507419,2026-08-30 10:07:40,U100550,1841.27,Netbanking,State Bank of India,NOT_CARD,Bengaluru,mobile,590,2409,424,1,1589.15,0.1587,139.6,0,0.2358,0.6337,0.0746,0.0476,0.1124,NORMAL,0.1073,LEGIT
T514748,2026-08-30 10:08:39,U100507,523.34,UPI,Bank of Baroda,NOT_CARD,Pune,mobile,256,744,115,0,571.01,-0.0835,167.9,0,0.2472,0.3823,0.0637,0.1434,0.1101,NORMAL,0.0141,LEGIT
T514536,2026-08-30 10:08:58,U100605,622.73,UPI,Yes Bank,NOT_CARD,Delhi,mobile,221,1608,282,0,599.06,0.0395,89.4,0,0.1782,0.3059,0.0888,0.2655,0.143,NORMAL,0.1227,LEGIT
T539366,2026-08-30 10:09:36,U100552,1448.08,Card,ICICI Bank,RuPay,Kolkata,mobile,1321,2484,408,1,533.84,1.7126,115.7,0,0.1939,0.2436,0.1909,0.1307,0.9728,NORMAL,0.2321,LEGIT
T539799,2026-08-30 10:10:58,U100090,787.91,Netbanking,Bank of Baroda,NOT_CARD,Kolkata,mobile,865,1306,214,0,1399.35,-0.4369,139.7,0,0.3654,0.2741,0.1146,0.1182,0.2701,NORMAL,0.1151,LEGIT
T509742,2026-08-30 10:11:41,U100036,1121.06,UPI,Axis Bank,NOT_CARD,Jaipur,mobile,557,2575,415,0,896.77,0.2501,122.2,0,0.4897,0.2265,0.2701,0.3483,0.1341,NORMAL,0.1728,LEGIT
T518971,2026-08-30 10:12:24,U101028,1736.38,UPI,Bank of Baroda,NOT_CARD,Chennai,mobile,1091,1696,275,1,1458.43,0.1906,158.5,1,0.3656,0.1848,0.1236,0.2351,0.1531,NORMAL,0.1121,LEGIT
